index,unitid,vsa_year,vsa_grad_after4_first,vsa_grad_elsewhere_after4_first,vsa_enroll_after4_first,vsa_enroll_elsewhere_after4_first,vsa_grad_after6_first,vsa_grad_elsewhere_after6_first,vsa_enroll_after6_first,vsa_enroll_elsewhere_after6_first,vsa_grad_after4_transfer,vsa_grad_elsewhere_after4_transfer,vsa_enroll_after4_transfer,vsa_enroll_elsewhere_after4_transfer,vsa_grad_after6_transfer,vsa_grad_elsewhere_after6_transfer,vsa_enroll_after6_transfer,vsa_enroll_elsewhere_after6_transfer,cohort_size
863,152266,2010.0,4.5,7.0,23.1,23.1,17.1,17.2,7.0,14.7,26.0,8.1,17.1,19.5,34.1,16.3,6.5,10.6,664.0
864,152318,,,,,,,,,,,,,,,,,,475.0
865,152336,,,,,,,,,,,,,,,,,,301.0
866,152363,,,,,,,,,,,,,,,,,,300.0
867,152381,,,,,,,,,,,,,,,,,,81.0
868,152390,,,,,,,,,,,,,,,,,,479.0
869,152415,,,,,,,,,,,,,,,,,,157.0
870,152530,,,,,,,,,,,,,,,,,,472.0
871,152567,,,,,,,,,,,,,,,,,,413.0
872,152600,,,,,,,,,,,,,,,,,,713.0
873,152637,,,,,,,,,,,,,,,,,,20.0
874,152673,,,,,,,,,,,,,,,,,,249.0
875,152798,,,,,,,,,,,,,,,,,,43.0
876,152822,,,,,,,,,,,,,,,,,,
877,152992,,,,,,,,,,,,,,,,,,253.0
878,153001,,,,,,,,,,,,,,,,,,226.0
879,153108,,,,,,,,,,,,,,,,,,422.0
880,153126,,,,,,,,,,,,,,,,,,187.0
881,153144,,,,,,,,,,,,,,,,,,342.0
882,153162,,,,,,,,,,,,,,,,,,316.0
883,153214,,,,,,,,,,,,,,,,,,2628.0
884,153241,,,,,,,,,,,,,,,,,,9.0
885,153250,,,,,,,,,,,,,,,,,,370.0
886,153269,,,,,,,,,,,,,,,,,,787.0
887,153278,,,,,,,,,,,,,,,,,,297.0
888,153296,,,,,,,,,,,,,,,,,,326.0
889,153302,,,,,,,,,,,,,,,,,,25.0
890,153311,,,,,,,,,,,,,,,,,,1247.0
891,153320,,,,,,,,,,,,,,,,,,66.0
892,153366,,,,,,,,,,,,,,,,,,270.0
893,153375,,,,,,,,,,,,,,,,,,171.0
894,153384,,,,,,,,,,,,,,,,,,426.0
895,153409,,,,,,,,,,,,,,,,,,
896,153418,,,,,,,,,,,,,,,,,,
897,153427,,,,,,,,,,,,,,,,,,
898,153445,,,,,,,,,,,,,,,,,,944.0
899,153472,,,,,,,,,,,,,,,,,,1116.0
900,153524,,,,,,,,,,,,,,,,,,1159.0
901,153533,,,,,,,,,,,,,,,,,,487.0
902,153603,2010.0,36.7,3.3,39.5,11.5,71.0,8.6,3.0,5.8,59.7,5.9,10.1,8.3,67.3,9.3,1.3,5.7,4307.0
903,153621,,,,,,,,,,,,,,,,,,127.0
904,153630,,,,,,,,,,,,,,,,,,1368.0
905,153658,2010.0,43.7,5.0,30.5,12.8,68.8,11.6,3.1,5.5,62.3,6.7,8.3,6.7,68.0,10.1,1.6,4.2,4253.0
906,153737,,,,,,,,,,,,,,,,,,3464.0
907,153825,,,,,,,,,,,,,,,,,,376.0
908,153834,,,,,,,,,,,,,,,,,,659.0
909,153861,,,,,,,,,,,,,,,,,,37.0
910,153922,,,,,,,,,,,,,,,,,,438.0
911,153977,,,,,,,,,,,,,,,,,,
912,154004,,,,,,,,,,,,,,,,,,288.0
913,154013,,,,,,,,,,,,,,,,,,140.0
914,154022,,,,,,,,,,,,,,,,,,708.0
915,154059,,,,,,,,,,,,,,,,,,738.0
916,154095,2010.0,35.3,7.0,37.2,10.6,66.7,13.3,1.9,4.2,59.4,5.4,9.5,5.5,64.8,6.9,2.4,4.5,1922.0
917,154101,,,,,,,,,,,,,,,,,,324.0
918,154110,,,,,,,,,,,,,,,,,,743.0
919,154129,,,,,,,,,,,,,,,,,,272.0
920,154235,,,,,,,,,,,,,,,,,,509.0
921,154262,,,,,,,,,,,,,,,,,,
922,154350,,,,,,,,,,,,,,,,,,385.0
923,154378,,,,,,,,,,,,,,,,,,358.0
924,154396,,,,,,,,,,,,,,,,,,320.0
925,154493,,,,,,,,,,,,,,,,,,164.0
926,154518,,,,,,,,,,,,,,,,,,141.0
927,154527,,,,,,,,,,,,,,,,,,543.0
928,154572,,,,,,,,,,,,,,,,,,333.0
929,154590,,,,,,,,,,,,,,,,,,229.0
930,154642,,,,,,,,,,,,,,,,,,420.0
931,154688,,,,,,,,,,,,,,,,,,250.0
932,154697,,,,,,,,,,,,,,,,,,398.0
933,154712,,,,,,,,,,,,,,,,,,358.0
934,154721,,,,,,,,,,,,,,,,,,128.0
935,154749,,,,,,,,,,,,,,,,,,108.0
936,154767,,,,,,,,,,,,,,,,,,
937,154776,,,,,,,,,,,,,,,,,,
938,154794,,,,,,,,,,,,,,,,,,81.0
939,154800,,,,,,,,,,,,,,,,,,1379.0
940,154855,,,,,,,,,,,,,,,,,,75.0
941,154907,,,,,,,,,,,,,,,,,,234.0
942,154925,,,,,,,,,,,,,,,,,,501.0
943,154934,,,,,,,,,,,,,,,,,,320.0
944,154952,,,,,,,,,,,,,,,,,,827.0
945,154998,,,,,,,,,,,,,,,,,,386.0
946,155007,,,,,,,,,,,,,,,,,,
947,155025,2010.0,20.8,4.2,28.0,19.8,37.9,11.3,6.7,11.3,43.2,6.7,13.5,10.2,51.0,11.1,2.7,7.3,745.0
948,155052,,,,,,,,,,,,,,,,,,113.0
949,155061,,,,,,,,,,,,,,,,,,714.0
950,155070,,,,,,,,,,,,,,,,,,32.0
951,155089,,,,,,,,,,,,,,,,,,111.0
952,155098,,,,,,,,,,,,,,,,,,486.0
953,155104,,,,,,,,,,,,,,,,,,440.0
954,155140,,,,,,,,,,,,,,,,,,
955,155177,,,,,,,,,,,,,,,,,,206.0
956,155186,,,,,,,,,,,,,,,,,,487.0
957,155195,,,,,,,,,,,,,,,,,,1028.0
958,155201,,,,,,,,,,,,,,,,,,245.0
959,155210,,,,,,,,,,,,,,,,,,1622.0
960,155283,,,,,,,,,,,,,,,,,,
961,155292,,,,,,,,,,,,,,,,,,658.0
962,155317,2010.0,32.0,4.0,37.7,15.0,60.7,10.2,4.5,8.7,48.7,8.2,13.9,11.0,58.2,12.6,2.2,6.9,4028.0
963,155335,,,,,,,,,,,,,,,,,,133.0
964,155399,2011.0,22.7,3.9,44.1,13.1,54.6,10.3,6.0,7.8,47.5,6.0,18.9,8.9,58.2,10.0,4.4,5.7,3251.0
965,155414,,,,,,,,,,,,,,,,,,110.0
966,155450,,,,,,,,,,,,,,,,,,208.0
967,155487,,,,,,,,,,,,,,,,,,90.0
968,155496,,,,,,,,,,,,,,,,,,74.0
969,155511,,,,,,,,,,,,,,,,,,134.0
970,155520,,,,,,,,,,,,,,,,,,217.0
971,155566,,,,,,,,,,,,,,,,,,290.0
972,155593,,,,,,,,,,,,,,,,,,225.0
973,155618,,,,,,,,,,,,,,,,,,209.0
974,155627,,,,,,,,,,,,,,,,,,161.0
975,155681,2011.0,24.1,3.3,32.0,13.8,47.2,9.9,5.6,7.8,54.0,7.4,8.6,6.5,59.7,10.8,1.2,4.5,958.0
976,155715,,,,,,,,,,,,,,,,,,299.0
977,155812,,,,,,,,,,,,,,,,,,66.0
978,155830,,,,,,,,,,,,,,,,,,148.0
979,155858,,,,,,,,,,,,,,,,,,331.0
980,155900,,,,,,,,,,,,,,,,,,138.0
981,155937,,,,,,,,,,,,,,,,,,165.0
982,155973,,,,,,,,,,,,,,,,,,118.0
983,156082,2010.0,17.6,3.3,35.6,16.9,39.1,10.4,7.9,10.0,37.8,7.1,12.5,9.6,44.3,9.6,3.8,8.8,637.0
984,156107,,,,,,,,,,,,,,,,,,199.0
985,156125,2011.0,20.2,4.1,36.7,13.5,42.8,10.1,11.7,10.4,49.5,5.7,12.8,8.7,56.7,10.0,3.7,6.5,1142.0
986,156189,,,,,,,,,,,,,,,,,,177.0
987,156213,,,,,,,,,,,,,,,,,,311.0
988,156231,,,,,,,,,,,,,,,,,,517.0
989,156286,,,,,,,,,,,,,,,,,,567.0
990,156295,,,,,,,,,,,,,,,,,,420.0
991,156338,,,,,,,,,,,,,,,,,,363.0
992,156356,,,,,,,,,,,,,,,,,,94.0
993,156365,,,,,,,,,,,,,,,,,,346.0
994,156392,,,,,,,,,,,,,,,,,,1715.0
995,156408,,,,,,,,,,,,,,,,,,316.0
996,156417,,,,,,,,,,,,,,,,,,10.0
997,156471,,,,,,,,,,,,,,,,,,267.0
998,156541,,,,,,,,,,,,,,,,,,481.0
999,156620,2010.0,16.0,3.4,33.9,14.8,37.6,10.3,7.2,9.8,44.4,9.4,12.0,9.7,52.0,12.3,3.1,7.9,2365.0
1000,156648,,,,,,,,,,,,,,,,,,1045.0
1001,156745,,,,,,,,,,,,,,,,,,366.0
1002,156790,,,,,,,,,,,,,,,,,,551.0
1003,156851,,,,,,,,,,,,,,,,,,160.0
1004,156860,,,,,,,,,,,,,,,,,,346.0
1005,156903,,,,,,,,,,,,,,,,,,
1006,156921,,,,,,,,,,,,,,,,,,1122.0
1007,157021,,,,,,,,,,,,,,,,,,1.0
1008,157058,2011.0,4.7,1.1,29.9,22.3,21.4,7.4,8.5,15.9,26.0,7.8,14.3,15.6,33.8,14.3,1.3,11.7,522.0
1009,157076,,,,,,,,,,,,,,,,,,280.0
1010,157085,2010.0,32.4,4.4,33.8,18.1,57.4,13.5,5.3,8.8,50.2,10.9,10.4,10.5,57.3,15.8,2.4,5.8,3786.0
1011,157100,,,,,,,,,,,,,,,,,,163.0
1012,157216,,,,,,,,,,,,,,,,,,352.0
1013,157270,,,,,,,,,,,,,,,,,,
1014,157289,2010.0,21.2,3.2,40.4,15.7,48.4,9.0,8.2,10.1,38.6,8.5,17.7,11.5,49.0,11.6,6.1,7.4,2523.0
1015,157304,,,,,,,,,,,,,,,,,,364.0
1016,157331,,,,,,,,,,,,,,,,,,451.0
1017,157359,,,,,,,,,,,,,,,,,,130.0
1018,157377,,,,,,,,,,,,,,,,,,143.0
1019,157386,2010.0,9.9,5.6,32.8,15.4,28.0,10.6,7.5,13.4,37.3,10.1,15.9,8.1,43.4,12.7,4.6,8.1,1164.0
1020,157401,,,,,,,,,,,,,,,,,,1388.0
1021,157438,,,,,,,,,,,,,,,,,,336.0
1022,157447,,,,,,,,,,,,,,,,,,1855.0
1023,157465,,,,,,,,,,,,,,,,,,
1024,157483,,,,,,,,,,,,,,,,,,666.0
1025,157535,,,,,,,,,,,,,,,,,,213.0
1026,157553,,,,,,,,,,,,,,,,,,524.0
1027,157599,,,,,,,,,,,,,,,,,,
1028,157632,,,,,,,,,,,,,,,,,,11.0
1029,157696,,,,,,,,,,,,,,,,,,
1030,157711,,,,,,,,,,,,,,,,,,1125.0
1031,157739,,,,,,,,,,,,,,,,,,394.0
1032,157757,,,,,,,,,,,,,,,,,,107.0
1033,157766,,,,,,,,,,,,,,,,,,266.0
1034,157793,,,,,,,,,,,,,,,,,,
1035,157809,,,,,,,,,,,,,,,,,,249.0
1036,157818,,,,,,,,,,,,,,,,,,335.0
1037,157863,,,,,,,,,,,,,,,,,,158.0
1038,157951,2011.0,22.9,4.1,37.8,15.3,49.0,11.1,6.8,8.9,68.3,6.5,14.2,8.2,77.6,8.9,3.8,5.7,2410.0
1039,158088,,,,,,,,,,,,,,,,,,430.0
1040,158352,,,,,,,,,,,,,,,,,,289.0
1041,158431,,,,,,,,,,,,,,,,,,1221.0
1042,158440,,,,,,,,,,,,,,,,,,38.0
1043,158477,,,,,,,,,,,,,,,,,,200.0
1044,158662,,,,,,,,,,,,,,,,,,2559.0
1045,158723,,,,,,,,,,,,,,,,,,294.0
1046,158802,,,,,,,,,,,,,,,,,,173.0
1047,158884,,,,,,,,,,,,,,,,,,166.0
1048,159009,2011.0,7.2,1.5,32.6,16.8,26.7,4.9,8.8,13.8,29.6,4.5,21.2,15.6,41.9,9.5,2.8,11.7,1170.0
1049,159197,,,,,,,,,,,,,,,,,,238.0
1050,159382,,,,,,,,,,,,,,,,,,139.0
1051,159391,2010.0,26.2,2.7,41.5,17.1,58.7,12.7,4.9,9.7,54.7,8.5,12.1,11.8,63.2,15.3,2.8,6.5,4585.0
1052,159407,,,,,,,,,,,,,,,,,,677.0
1053,159416,,,,,,,,,,,,,,,,,,341.0
1054,159443,,,,,,,,,,,,,,,,,,639.0
1055,159568,,,,,,,,,,,,,,,,,,247.0
1056,159647,2010.0,41.1,8.5,16.4,12.2,45.9,12.0,3.1,8.4,41.4,12.2,9.7,12.4,43.6,16.3,3.3,4.4,1469.0
1057,159656,,,,,,,,,,,,,,,,,,494.0
1058,159717,2010.0,12.4,2.4,37.6,8.4,34.9,7.5,10.0,5.9,40.7,7.4,18.2,9.8,51.9,14.4,4.9,4.6,1222.0
1059,159939,2008.0,5.1,1.1,41.8,21.1,22.0,10.0,13.0,18.3,29.2,10.6,18.0,14.2,35.7,16.6,3.7,10.4,1030.0
1060,159966,2010.0,10.0,2.3,32.0,11.8,27.9,8.0,8.5,7.8,23.2,8.3,13.8,14.6,31.1,13.0,3.5,11.4,1044.0
1061,159993,2009.0,10.5,3.0,31.4,13.1,28.7,10.3,8.9,8.4,37.7,4.0,18.3,12.3,48.4,9.8,5.1,7.1,1393.0
1062,160010,,,,,,,,,,,,,,,,,,341.0
1063,160038,2011.0,15.9,3.8,28.1,15.5,33.4,12.1,5.0,10.6,29.7,12.4,11.4,14.1,33.8,21.4,5.9,9.7,1184.0
1064,160065,,,,,,,,,,,,,,,,,,82.0
1065,160074,,,,,,,,,,,,,,,,,,14.0
1066,160409,,,,,,,,,,,,,,,,,,8.0
1067,160481,,,,,,,,,,,,,,,,,,301.0
1068,160524,,,,,,,,,,,,,,,,,,399.0
1069,160579,,,,,,,,,,,,,,,,,,509.0
1070,160612,2010.0,10.0,1.3,37.7,14.6,33.4,7.4,9.7,11.2,35.1,6.6,18.8,11.5,46.6,10.9,6.0,10.0,2515.0
1071,160621,,,,,,,,,,,,,,,,,,1178.0
1072,160630,,,,,,,,,,,,,,,,,,276.0
1073,160649,,,,,,,,,,,,,,,,,,329.0
1074,160658,2010.0,12.5,1.1,43.9,12.7,39.3,6.7,11.9,8.2,31.1,5.1,22.6,10.8,43.1,9.6,5.8,8.9,2691.0
1075,160667,,,,,,,,,,,,,,,,,,264.0
1076,160755,,,,,,,,,,,,,,,,,,1322.0
1077,160904,,,,,,,,,,,,,,,,,,464.0
1078,160913,,,,,,,,,,,,,,,,,,208.0
1079,160940,,,,,,,,,,,,,,,,,,
1080,160959,,,,,,,,,,,,,,,,,,84.0
1081,160977,,,,,,,,,,,,,,,,,,442.0
1082,160995,,,,,,,,,,,,,,,,,,166.0
1083,161004,,,,,,,,,,,,,,,,,,475.0
1084,161022,,,,,,,,,,,,,,,,,,1.0
1085,161077,,,,,,,,,,,,,,,,,,544.0
1086,161086,,,,,,,,,,,,,,,,,,467.0
1087,161138,,,,,,,,,,,,,,,,,,322.0
1088,161165,,,,,,,,,,,,,,,,,,460.0
1089,161192,,,,,,,,,,,,,,,,,,209.0
1090,161217,,,,,,,,,,,,,,,,,,163.0
1091,161226,,,,,,,,,,,,,,,,,,479.0
1092,161235,2010.0,18.7,7.9,22.3,13.7,27.3,16.5,5.0,5.0,68.1,0.5,10.1,2.7,69.7,2.7,2.7,2.1,100.0
1093,161244,,,,,,,,,,,,,,,,,,110.0
1094,161253,,,,,,,,,,,,,,,,,,1816.0
1095,161299,,,,,,,,,,,,,,,,,,250.0
1096,161341,2010.0,8.3,6.6,27.4,15.8,22.0,14.5,6.2,6.6,72.1,4.2,5.3,1.6,75.3,4.7,1.6,1.6,184.0
1097,161457,,,,,,,,,,,,,,,,,,511.0
1098,161484,,,,,,,,,,,,,,,,,,162.0
1099,161509,,,,,,,,,,,,,,,,,,80.0
1100,161518,,,,,,,,,,,,,,,,,,350.0
1101,161545,,,,,,,,,,,,,,,,,,1105.0
1102,161554,,,,,,,,,,,,,,,,,,900.0
1103,161563,,,,,,,,,,,,,,,,,,209.0
1104,161572,,,,,,,,,,,,,,,,,,177.0
1105,161581,,,,,,,,,,,,,,,,,,148.0
1106,161688,,,,,,,,,,,,,,,,,,714.0
1107,161767,,,,,,,,,,,,,,,,,,2010.0
1108,161776,,,,,,,,,,,,,,,,,,300.0
1109,161864,,,,,,,,,,,,,,,,,,554.0
1110,161873,,,,,,,,,,,,,,,,,,141.0
1111,162007,2010.0,16.5,0.9,40.1,17.9,38.5,2.2,11.2,10.8,48.8,1.0,12.7,9.3,54.6,2.1,1.7,10.3,820.0
1112,162061,,,,,,,,,,,,,,,,,,42.0
1113,162104,,,,,,,,,,,,,,,,,,258.0
1114,162122,,,,,,,,,,,,,,,,,,860.0
1115,162168,,,,,,,,,,,,,,,,,,431.0
1116,162210,,,,,,,,,,,,,,,,,,126.0
1117,162283,,,,,,,,,,,,,,,,,,555.0
1118,162557,,,,,,,,,,,,,,,,,,907.0
1119,162584,2010.0,23.3,4.0,32.4,20.2,48.4,14.0,3.1,11.0,58.5,3.8,5.8,7.9,61.4,7.6,1.5,6.1,1057.0
1120,162609,,,,,,,,,,,,,,,,,,252.0
1121,162654,,,,,,,,,,,,,,,,,,399.0
1122,162681,,,,,,,,,,,,,,,,,,9.0
1123,162690,,,,,,,,,,,,,,,,,,514.0
1124,162706,,,,,,,,,,,,,,,,,,1075.0
1125,162760,,,,,,,,,,,,,,,,,,295.0
1126,162779,,,,,,,,,,,,,,,,,,1153.0
1127,162928,,,,,,,,,,,,,,,,,,1260.0
1128,163028,,,,,,,,,,,,,,,,,,880.0
1129,163046,,,,,,,,,,,,,,,,,,979.0
1130,163204,,,,,,,,,,,,,,,,,,105.0
1131,163268,2010.0,34.6,7.1,31.5,19.3,57.8,16.7,4.3,10.4,55.3,6.7,8.6,13.0,62.3,11.6,1.7,9.0,1423.0
1132,163286,2010.0,62.5,3.1,22.8,7.5,81.5,6.8,1.5,4.6,67.6,6.2,5.8,7.6,71.5,9.6,0.9,4.8,4218.0
1133,163295,,,,,,,,,,,,,,,,,,396.0
1134,163338,2009.0,19.6,3.0,24.5,22.6,33.5,11.6,4.5,13.3,31.0,14.3,11.9,19.0,40.5,23.8,2.4,4.8,875.0
1135,163426,,,,,,,,,,,,,,,,,,2244.0
1136,163453,,,,,,,,,,,,,,,,,,1286.0
1137,163462,,,,,,,,,,,,,,,,,,448.0
1138,163532,,,,,,,,,,,,,,,,,,49.0
1139,163578,,,,,,,,,,,,,,,,,,106.0
1140,163657,,,,,,,,,,,,,,,,,,1170.0
1141,163736,,,,,,,,,,,,,,,,,,395.0
1142,163851,,,,,,,,,,,,,,,,,,1142.0
1143,163912,,,,,,,,,,,,,,,,,,464.0
1144,163921,,,,,,,,,,,,,,,,,,48.0
1145,163976,,,,,,,,,,,,,,,,,,142.0
1146,164058,,,,,,,,,,,,,,,,,,295.0
1147,164076,2009.0,46.3,5.1,32.9,9.0,73.2,11.1,2.4,3.9,65.6,4.2,9.3,5.3,71.3,6.1,2.0,3.8,2649.0
1148,164173,,,,,,,,,,,,,,,,,,604.0
1149,164216,,,,,,,,,,,,,,,,,,324.0
1150,164270,,,,,,,,,,,,,,,,,,439.0
1151,164313,,,,,,,,,,,,,,,,,,437.0
1152,164447,,,,,,,,,,,,,,,,,,390.0
1153,164465,,,,,,,,,,,,,,,,,,474.0
1154,164492,,,,,,,,,,,,,,,,,,258.0
1155,164562,,,,,,,,,,,,,,,,,,594.0
1156,164580,,,,,,,,,,,,,,,,,,453.0
1157,164614,,,,,,,,,,,,,,,,,,21.0
1158,164632,,,,,,,,,,,,,,,,,,191.0
1159,164641,,,,,,,,,,,,,,,,,,48.0
1160,164720,,,,,,,,,,,,,,,,,,316.0
1161,164739,,,,,,,,,,,,,,,,,,927.0
1162,164748,,,,,,,,,,,,,,,,,,669.0
1163,164775,,,,,,,,,,,,,,,,,,348.0
1164,164872,,,,,,,,,,,,,,,,,,76.0
1165,164924,,,,,,,,,,,,,,,,,,2287.0
1166,164933,,,,,,,,,,,,,,,,,,134.0
1167,164988,,,,,,,,,,,,,,,,,,4157.0
1168,165015,,,,,,,,,,,,,,,,,,701.0
1169,165024,,,,,,,,,,,,,,,,,,1551.0
1170,165033,,,,,,,,,,,,,,,,,,1553.0
1171,165112,,,,,,,,,,,,,,,,,,1095.0
1172,165167,,,,,,,,,,,,,,,,,,163.0
1173,165194,,,,,,,,,,,,,,,,,,468.0
1174,165264,,,,,,,,,,,,,,,,,,
1175,165334,,,,,,,,,,,,,,,,,,572.0
1176,165529,,,,,,,,,,,,,,,,,,642.0
1177,165574,,,,,,,,,,,,,,,,,,34.0
1178,165644,,,,,,,,,,,,,,,,,,147.0
1179,165662,,,,,,,,,,,,,,,,,,842.0
1180,165671,,,,,,,,,,,,,,,,,,582.0
1181,165699,,,,,,,,,,,,,,,,,,512.0
1182,165802,,,,,,,,,,,,,,,,,,57.0
1183,165820,,,,,,,,,,,,,,,,,,698.0
1184,165866,,,,,,,,,,,,,,,,,,633.0
1185,165884,,,,,,,,,,,,,,,,,,
1186,165936,,,,,,,,,,,,,,,,,,454.0
1187,165981,,,,,,,,,,,,,,,,,,314.0
1188,166018,,,,,,,,,,,,,,,,,,392.0
1189,166027,,,,,,,,,,,,,,,,,,1657.0
1190,166124,,,,,,,,,,,,,,,,,,718.0
1191,166133,,,,,,,,,,,,,,,,,,1250.0
1192,166391,,,,,,,,,,,,,,,,,,425.0
1193,166407,,,,,,,,,,,,,,,,,,1.0
1194,166452,,,,,,,,,,,,,,,,,,352.0
1195,166513,2010.0,37.0,0.0,33.4,21.8,53.4,0.0,13.0,21.3,54.8,0.0,15.4,17.5,60.8,0.0,7.0,17.2,1220.0
1196,166601,,,,,,,,,,,,,,,,,,
1197,166629,2010.0,52.0,4.1,23.4,12.7,68.4,10.1,1.6,6.8,66.9,5.2,6.7,7.4,71.2,7.8,1.6,4.2,4265.0
1198,166638,,,,,,,,,,,,,,,,,,949.0
1199,166647,,,,,,,,,,,,,,,,,,727.0
1200,166656,,,,,,,,,,,,,,,,,,298.0
1201,166674,,,,,,,,,,,,,,,,,,275.0
1202,166683,,,,,,,,,,,,,,,,,,1068.0
1203,166692,,,,,,,,,,,,,,,,,,262.0
1204,166823,,,,,,,,,,,,,,,,,,1145.0
1205,166850,,,,,,,,,,,,,,,,,,422.0
1206,166887,,,,,,,,,,,,,,,,,,1396.0
1207,166911,,,,,,,,,,,,,,,,,,77.0
1208,166939,,,,,,,,,,,,,,,,,,513.0
1209,166948,,,,,,,,,,,,,,,,,,395.0
1210,166957,,,,,,,,,,,,,,,,,,686.0
1211,166984,,,,,,,,,,,,,,,,,,108.0
1212,167057,,,,,,,,,,,,,,,,,,84.0
1213,167251,,,,,,,,,,,,,,,,,,281.0
1214,167260,,,,,,,,,,,,,,,,,,436.0
1215,167288,,,,,,,,,,,,,,,,,,334.0
1216,167312,,,,,,,,,,,,,,,,,,1109.0
1217,167321,,,,,,,,,,,,,,,,,,335.0
1218,167358,,,,,,,,,,,,,,,,,,2867.0
1219,167376,,,,,,,,,,,,,,,,,,863.0
1220,167394,,,,,,,,,,,,,,,,,,165.0
1221,167455,,,,,,,,,,,,,,,,,,167.0
1222,167525,,,,,,,,,,,,,,,,,,355.0
1223,167534,,,,,,,,,,,,,,,,,,1291.0
1224,167598,,,,,,,,,,,,,,,,,,263.0
1225,167631,,,,,,,,,,,,,,,,,,322.0
1226,167729,,,,,,,,,,,,,,,,,,1064.0
1227,167738,,,,,,,,,,,,,,,,,,767.0
1228,167783,,,,,,,,,,,,,,,,,,469.0
1229,167792,,,,,,,,,,,,,,,,,,
1230,167835,,,,,,,,,,,,,,,,,,656.0
1231,167899,,,,,,,,,,,,,,,,,,547.0
1232,167905,,,,,,,,,,,,,,,,,,850.0
1233,167987,2010.0,28.4,4.6,30.6,18.6,45.6,13.4,4.4,9.8,43.5,6.8,13.0,10.0,46.0,11.2,3.4,5.9,1901.0
1234,167996,,,,,,,,,,,,,,,,,,659.0
1235,168005,,,,,,,,,,,,,,,,,,1308.0
1236,168148,,,,,,,,,,,,,,,,,,1370.0
1237,168218,,,,,,,,,,,,,,,,,,590.0
1238,168227,,,,,,,,,,,,,,,,,,859.0
1239,168254,,,,,,,,,,,,,,,,,,713.0
1240,168263,,,,,,,,,,,,,,,,,,947.0
1241,168281,,,,,,,,,,,,,,,,,,418.0
1242,168290,,,,,,,,,,,,,,,,,,224.0
1243,168342,,,,,,,,,,,,,,,,,,539.0
1244,168421,,,,,,,,,,,,,,,,,,805.0
1245,168430,,,,,,,,,,,,,,,,,,678.0
1246,168528,,,,,,,,,,,,,,,,,,483.0
1247,168546,,,,,,,,,,,,,,,,,,500.0
1248,168591,,,,,,,,,,,,,,,,,,425.0
1249,168607,,,,,,,,,,,,,,,,,,404.0
1250,168740,,,,,,,,,,,,,,,,,,333.0
1251,168786,,,,,,,,,,,,,,,,,,408.0
1252,168838,,,,,,,,,,,,,,,,,,57.0
1253,168847,,,,,,,,,,,,,,,,,,55.0
1254,168883,,,,,,,,,,,,,,,,,,426.0
1255,169080,,,,,,,,,,,,,,,,,,1034.0
1256,169248,,,,,,,,,,,,,,,,,,3768.0
1257,169275,,,,,,,,,,,,,,,,,,310.0
1258,169327,,,,,,,,,,,,,,,,,,36.0
1259,169363,,,,,,,,,,,,,,,,,,94.0
1260,169442,,,,,,,,,,,,,,,,,,240.0
1261,169479,,,,,,,,,,,,,,,,,,271.0
1262,169521,,,,,,,,,,,,,,,,,,931.0
1263,169716,,,,,,,,,,,,,,,,,,528.0
1264,169798,,,,,,,,,,,,,,,,,,2365.0
1265,169910,,,,,,,,,,,,,,,,,,788.0
1266,169974,,,,,,,,,,,,,,,,,,160.0
1267,169983,,,,,,,,,,,,,,,,,,385.0
1268,169992,,,,,,,,,,,,,,,,,,270.0
1269,170000,,,,,,,,,,,,,,,,,,41.0
1270,170037,,,,,,,,,,,,,,,,,,252.0
1271,170055,,,,,,,,,,,,,,,,,,2354.0
1272,170082,2009.0,26.3,0.0,39.9,15.4,61.1,0.0,3.7,8.3,46.3,0.0,12.7,10.4,56.9,0.0,3.2,6.9,3446.0
1273,170091,,,,,,,,,,,,,,,,,,48.0
1274,170240,,,,,,,,,,,,,,,,,,2464.0
1275,170301,,,,,,,,,,,,,,,,,,819.0
1276,170417,,,,,,,,,,,,,,,,,,
1277,170444,,,,,,,,,,,,,,,,,,1127.0
1278,170532,,,,,,,,,,,,,,,,,,363.0
1279,170541,,,,,,,,,,,,,,,,,,1331.0
1280,170550,,,,,,,,,,,,,,,,,,505.0
1281,170587,,,,,,,,,,,,,,,,,,152.0
1282,170620,,,,,,,,,,,,,,,,,,522.0
1283,170639,,,,,,,,,,,,,,,,,,393.0
1284,170657,,,,,,,,,,,,,,,,,,2515.0
1285,170675,,,,,,,,,,,,,,,,,,330.0
1286,170790,,,,,,,,,,,,,,,,,,786.0
1287,170806,,,,,,,,,,,,,,,,,,160.0
1288,170842,,,,,,,,,,,,,,,,,,113.0
1289,170967,,,,,,,,,,,,,,,,,,85.0
1290,170976,,,,,,,,,,,,,,,,,,5955.0
1291,171100,2010.0,47.7,1.8,34.0,9.7,76.0,6.5,2.9,5.1,76.1,4.1,8.2,4.1,80.8,6.1,0.9,2.9,7268.0
1292,171128,2010.0,27.0,2.0,46.1,14.4,64.9,7.4,3.9,9.1,66.7,3.6,10.9,6.8,73.4,6.8,3.6,4.2,1165.0
1293,171137,,,,,,,,,,,,,,,,,,859.0
1294,171146,,,,,,,,,,,,,,,,,,594.0
1295,171155,,,,,,,,,,,,,,,,,,727.0
1296,171225,,,,,,,,,,,,,,,,,,393.0
1297,171234,,,,,,,,,,,,,,,,,,137.0
